日付,source_url,機種,平均差枚,平均G数,勝率,出率
2026-04-02,https://min-repo.com/3017165/,ミスタージャグラー,-750,2601,0/4,88.4%
2026-04-02,https://min-repo.com/3017165/,スマスロ新鬼武者3,-750,1786,0/5,82.9%
2026-04-02,https://min-repo.com/3017165/,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,-1000,1173,0/2,70.4%
2026-04-02,https://min-repo.com/3017165/,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-1000,2694,2/11,86.9%
2026-04-02,https://min-repo.com/3017165/,Lパチスロ かぐや様は告らせたい,-1250,1597,0/5,70.4%
2026-04-02,https://min-repo.com/3017165/,プリズムナナ,-1500,1536,0/3,66.8%
2026-04-02,https://min-repo.com/3017165/,パチスロ　甲鉄城のカバネリ,0,0,0/3,-
2026-04-02,https://min-repo.com/3017165/,沖ドキ！ＧＯＬＤ-30,0,0,0/6,-
2026-04-02,https://min-repo.com/3017165/,キングハナハナ-30,0,0,0/2,-
2026-04-03,https://min-repo.com/3019103/,スマスロ秘宝伝,2361,3354,2/2,123.5%
2026-04-03,https://min-repo.com/3019103/,SHAKE BONUS TRIGGER,2130,3848,4/4,118.5%
2026-04-03,https://min-repo.com/3019103/,スマスロ 攻殻機動隊,2037,5218,2/5,113%
2026-04-03,https://min-repo.com/3019103/,吉宗,2002,998,2/4,166.9%
2026-04-03,https://min-repo.com/3019103/,パチスロ　甲鉄城のカバネリ,1373,2881,3/3,115.9%
2026-04-03,https://min-repo.com/3019103/,A-SLOT+ ディスクアップ ULTRAREMIX,1273,5967,2/2,107.1%
2026-04-03,https://min-repo.com/3019103/,L少女☆歌劇 レヴュースタァライト -The SLOT-,1204,2044,3/3,119.6%
2026-04-03,https://min-repo.com/3019103/,スマスロ ハナビ,610,6475,4/6,103.1%
2026-04-03,https://min-repo.com/3019103/,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,417,3723,5/11,103.7%
2026-04-03,https://min-repo.com/3019103/,ニューキングハナハナV‐30,401,4223,3/9,103.2%
2026-04-03,https://min-repo.com/3019103/,スマスロ 東京リベンジャーズ,347,2860,1/2,104%
2026-04-03,https://min-repo.com/3019103/,L戦国乙女４　戦乱に閃く炯眼の軍師,197,3436,2/4,101.9%
2026-04-03,https://min-repo.com/3019103/,スマスロモンキーターンV,136,3125,6/16,101.5%
2026-04-03,https://min-repo.com/3019103/,スマスロ化物語,16,3567,3/6,100.1%
2026-04-03,https://min-repo.com/3019103/,L範馬刃牙,-28,683,1/5,98.7%
2026-04-03,https://min-repo.com/3019103/,機種,平均差枚,平均G数,勝率,出率
2026-04-03,https://min-repo.com/3019103/,スマスロ鉄拳6,-32,3309,4/10,99.7%
2026-04-03,https://min-repo.com/3019103/,沖ドキ！BLACK,-58,3216,11/20,99.4%
2026-04-03,https://min-repo.com/3019103/,ファンキージャグラー２ＫＴ,-200,4292,4/12,98.4%
2026-04-03,https://min-repo.com/3019103/,ゴーゴージャグラー３,-200,4189,6/24,98.1%
2026-04-03,https://min-repo.com/3019103/,沖ドキ！ＧＯＬＤ-30,-200,2414,3/6,96.6%
2026-04-03,https://min-repo.com/3019103/,ジャグラーガールズSS,-250,3324,3/8,97.2%
2026-04-03,https://min-repo.com/3019103/,Lパチスロ かぐや様は告らせたい,-250,3300,3/5,96.9%
2026-04-03,https://min-repo.com/3019103/,Lパチスロ革命機ヴァルヴレイヴ2,-250,2502,6/20,95.7%
2026-04-03,https://min-repo.com/3019103/,キングハナハナ-30,-250,2915,0/2,96%
2026-04-03,https://min-repo.com/3019103/,Lゴブリンスレイヤー,-250,1070,1/6,88.9%
2026-04-03,https://min-repo.com/3019103/,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-250,1742,1/3,92.9%
2026-04-03,https://min-repo.com/3019103/,ウルトラミラクルジャグラー,-250,4471,1/5,97.2%
2026-04-03,https://min-repo.com/3019103/,マイジャグラーV,-250,4794,9/41,97.3%
2026-04-03,https://min-repo.com/3019103/,ネオアイムジャグラーEX,-250,4335,17/54,96.6%
2026-04-03,https://min-repo.com/3019103/,Lスマスロ北斗の拳,-250,2533,3/9,93.8%
2026-04-03,https://min-repo.com/3019103/,機種,平均差枚,平均G数,勝率,出率
2026-04-03,https://min-repo.com/3019103/,スマスロ モンスターハンターライズ,-500,3786,1/6,95.5%
2026-04-03,https://min-repo.com/3019103/,プリズムナナ,-500,2963,0/3,93.8%
2026-04-03,https://min-repo.com/3019103/,L不二子BT,-500,2984,1/4,93.8%
2026-04-03,https://min-repo.com/3019103/,スマスロ バイオハザード5,-500,1481,0/3,87.5%
2026-04-03,https://min-repo.com/3019103/,Lパチスロ炎炎ノ消防隊2,-500,2988,7/20,93.2%
2026-04-03,https://min-repo.com/3019103/,スマスロ 甲鉄城のカバネリ 海門決戦,-500,7678,10/21,97.1%
2026-04-03,https://min-repo.com/3019103/,L東京喰種,-500,5095,6/20,95.2%
2026-04-03,https://min-repo.com/3019103/,L無職転生～異世界行ったら本気だす～,-750,4774,1/6,94.7%
2026-04-03,https://min-repo.com/3019103/,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,-750,1708,1/2,84.6%
2026-04-03,https://min-repo.com/3019103/,いざ！番長,-750,1289,0/3,79.3%
2026-04-03,https://min-repo.com/3019103/,スマスロ北斗の拳 転生の章2,-750,4211,11/36,93%
2026-04-03,https://min-repo.com/3019103/,沖ドキ!ゴージャス 30Φ,-750,3470,5/9,91.2%
2026-04-03,https://min-repo.com/3019103/,スマスロ サンダーV,-750,4123,2/5,92.3%
2026-04-03,https://min-repo.com/3019103/,Lアズールレーン THE ANIMATION,-750,2953,1/4,89.2%
2026-04-03,https://min-repo.com/3019103/,ミスタージャグラー,-1000,5130,0/4,93.5%
2026-04-03,https://min-repo.com/3019103/,機種,平均差枚,平均G数,勝率,出率
2026-04-03,https://min-repo.com/3019103/,アレックス ブライト,-1000,2994,0/4,88.1%
2026-04-03,https://min-repo.com/3019103/,バーサスリヴァイズ,-1000,4979,0/2,92.6%
2026-04-03,https://min-repo.com/3019103/,ハッピージャグラーＶＩＩＩ,-1250,3495,1/3,88.1%
2026-04-03,https://min-repo.com/3019103/,スマスロ新鬼武者3,-1250,1819,0/5,76.6%
2026-04-03,https://min-repo.com/3019103/,LBパチスロ ヱヴァンゲリヲン～約束の扉～,-1500,2408,0/2,78.8%
2026-04-03,https://min-repo.com/3019103/,L ToLOVEるダークネス,-1500,1989,0/3,73.4%
2026-04-03,https://min-repo.com/3019103/,スマスロ ゴッドイーター リザレクション,-1500,2181,0/3,75%
2026-04-03,https://min-repo.com/3019103/,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,-1500,3046,0/2,82%
2026-04-03,https://min-repo.com/3019103/,スマスロ スーパーブラックジャック,-1500,2154,0/3,74.4%
2026-04-04,https://min-repo.com/3020963/,L無職転生～異世界行ったら本気だす～,2793,6276,3/6,114.8%
2026-04-04,https://min-repo.com/3020963/,スマスロ ゴッドイーター リザレクション,2716,7627,3/3,111.9%
2026-04-04,https://min-repo.com/3020963/,吉宗,2315,6667,2/4,111.6%
2026-04-04,https://min-repo.com/3020963/,Lアズールレーン THE ANIMATION,1956,6646,2/4,109.8%
2026-04-04,https://min-repo.com/3020963/,SHAKE BONUS TRIGGER,1736,7263,4/4,108%
2026-04-04,https://min-repo.com/3020963/,スマスロ秘宝伝,1389,6955,2/2,106.7%
2026-04-04,https://min-repo.com/3020963/,L範馬刃牙,1315,6000,3/5,107.3%
2026-04-04,https://min-repo.com/3020963/,L少女☆歌劇 レヴュースタァライト -The SLOT-,1188,6049,2/3,106.5%
2026-04-04,https://min-repo.com/3020963/,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,1052,7722,6/11,104.5%
2026-04-04,https://min-repo.com/3020963/,沖ドキ！ＧＯＬＤ-30,980,6001,3/6,105.4%
2026-04-04,https://min-repo.com/3020963/,ミスタージャグラー,961,7830,3/4,104.1%
2026-04-04,https://min-repo.com/3020963/,スマスロ スーパーブラックジャック,926,8765,2/3,103.5%
2026-04-04,https://min-repo.com/3020963/,Lゴブリンスレイヤー,918,5165,2/6,105.9%
2026-04-04,https://min-repo.com/3020963/,沖ドキ！BLACK,831,5377,10/20,105.2%
2026-04-04,https://min-repo.com/3020963/,スマスロ モンスターハンターライズ,803,5714,2/6,104.7%
2026-04-04,https://min-repo.com/3020963/,機種,平均差枚,平均G数,勝率,出率
2026-04-04,https://min-repo.com/3020963/,スマスロ北斗の拳 転生の章2,712,7335,18/36,103.2%
2026-04-04,https://min-repo.com/3020963/,L不二子BT,625,7428,3/4,102.8%
2026-04-04,https://min-repo.com/3020963/,L東京喰種,620,7208,9/20,102.9%
2026-04-04,https://min-repo.com/3020963/,ウルトラミラクルジャグラー,509,7331,2/5,102.3%
2026-04-04,https://min-repo.com/3020963/,ハッピージャグラーＶＩＩＩ,509,7308,2/3,102.3%
2026-04-04,https://min-repo.com/3020963/,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,394,5576,1/2,102.4%
2026-04-04,https://min-repo.com/3020963/,LBパチスロ ヱヴァンゲリヲン～約束の扉～,347,5515,1/2,102.1%
2026-04-04,https://min-repo.com/3020963/,スマスロ 甲鉄城のカバネリ 海門決戦,265,8466,9/21,101%
2026-04-04,https://min-repo.com/3020963/,プリズムナナ,185,6914,1/3,100.9%
2026-04-04,https://min-repo.com/3020963/,スマスロ鉄拳6,185,6811,4/10,100.9%
2026-04-04,https://min-repo.com/3020963/,ネオアイムジャグラーEX,155,6719,26/54,100.8%
2026-04-04,https://min-repo.com/3020963/,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,139,3416,1/3,101.4%
2026-04-04,https://min-repo.com/3020963/,L戦国乙女４　戦乱に閃く炯眼の軍師,128,7068,1/4,100.6%
2026-04-04,https://min-repo.com/3020963/,ゴーゴージャグラー３,83,7033,14/24,100.4%
2026-04-04,https://min-repo.com/3020963/,マイジャグラーV,55,7262,20/41,100.3%
2026-04-04,https://min-repo.com/3020963/,機種,平均差枚,平均G数,勝率,出率
2026-04-04,https://min-repo.com/3020963/,沖ドキ!ゴージャス 30Φ,31,5313,6/9,100.2%
2026-04-04,https://min-repo.com/3020963/,アレックス ブライト,-150,5597,2/4,98.9%
2026-04-04,https://min-repo.com/3020963/,Lスマスロ北斗の拳,-150,5985,4/9,99%
2026-04-04,https://min-repo.com/3020963/,A-SLOT+ ディスクアップ ULTRAREMIX,-200,8005,0/2,99.1%
2026-04-04,https://min-repo.com/3020963/,バーサスリヴァイズ,-250,8622,1/2,98.9%
2026-04-04,https://min-repo.com/3020963/,ジャグラーガールズSS,-250,7170,2/8,98.6%
2026-04-04,https://min-repo.com/3020963/,スマスロ サンダーV,-250,7350,3/5,98.4%
2026-04-04,https://min-repo.com/3020963/,ファンキージャグラー２ＫＴ,-250,6741,6/12,98.1%
2026-04-04,https://min-repo.com/3020963/,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,-250,7284,1/2,98.1%
2026-04-04,https://min-repo.com/3020963/,Lパチスロ炎炎ノ消防隊2,-500,7722,6/20,97.3%
2026-04-04,https://min-repo.com/3020963/,スマスロ化物語,-500,7407,2/6,97%
2026-04-04,https://min-repo.com/3020963/,いざ！番長,-500,5803,1/3,95.7%
2026-04-04,https://min-repo.com/3020963/,ニューキングハナハナV‐30,-1000,5832,2/9,94%
2026-04-04,https://min-repo.com/3020963/,パチスロ　甲鉄城のカバネリ,-1000,4993,0/3,91.8%
2026-04-04,https://min-repo.com/3020963/,L ToLOVEるダークネス,-1000,4966,1/3,91.7%
2026-04-04,https://min-repo.com/3020963/,機種,平均差枚,平均G数,勝率,出率
2026-04-04,https://min-repo.com/3020963/,スマスロ ハナビ,-1250,6495,0/6,93.6%
2026-04-04,https://min-repo.com/3020963/,スマスロモンキーターンV,-1250,5833,4/16,92.8%
2026-04-04,https://min-repo.com/3020963/,スマスロ新鬼武者3,-1250,6156,2/5,93%
2026-04-04,https://min-repo.com/3020963/,Lパチスロ革命機ヴァルヴレイヴ2,-1250,5681,5/20,92.2%
2026-04-04,https://min-repo.com/3020963/,スマスロ バイオハザード5,-1500,4047,1/3,87.2%
2026-04-04,https://min-repo.com/3020963/,キングハナハナ-30,-1500,4309,0/2,86.9%
2026-04-04,https://min-repo.com/3020963/,スマスロ 東京リベンジャーズ,-1500,4835,0/2,88.3%
2026-04-04,https://min-repo.com/3020963/,Lパチスロ かぐや様は告らせたい,-2500,6699,0/5,86.5%
2026-04-04,https://min-repo.com/3020963/,スマスロ 攻殻機動隊,-3250,6724,0/5,83.8%
2026-04-05,https://min-repo.com/3023182/,パチスロ　甲鉄城のカバネリ,2114,6310,3/3,111.2%
2026-04-05,https://min-repo.com/3023182/,スマスロ 東京リベンジャーズ,1482,2634,2/2,118.7%
2026-04-05,https://min-repo.com/3023182/,スマスロ モンスターハンターライズ,1142,4801,4/6,107.9%
2026-04-05,https://min-repo.com/3023182/,L東京喰種,627,6123,8/20,103.4%
2026-04-05,https://min-repo.com/3023182/,スマスロ化物語,494,6489,3/6,102.5%
2026-04-05,https://min-repo.com/3023182/,プリズムナナ,479,3251,2/3,104.9%
2026-04-05,https://min-repo.com/3023182/,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,417,3642,1/2,103.8%
2026-04-05,https://min-repo.com/3023182/,スマスロ秘宝伝,347,4691,1/2,102.5%
2026-04-05,https://min-repo.com/3023182/,スマスロ新鬼武者3,343,2247,1/5,105.1%
2026-04-05,https://min-repo.com/3023182/,Lパチスロ革命機ヴァルヴレイヴ2,283,3681,10/20,102.6%
2026-04-05,https://min-repo.com/3023182/,A-SLOT+ ディスクアップ ULTRAREMIX,162,5988,1/2,100.9%
2026-04-05,https://min-repo.com/3023182/,ニューキングハナハナV‐30,118,5686,4/9,100.7%
2026-04-05,https://min-repo.com/3023182/,L少女☆歌劇 レヴュースタァライト -The SLOT-,77,2195,1/3,101.2%
2026-04-05,https://min-repo.com/3023182/,マイジャグラーV,55,6546,18/41,100.3%
2026-04-05,https://min-repo.com/3023182/,ネオアイムジャグラーEX,49,5600,25/54,100.3%
2026-04-05,https://min-repo.com/3023182/,機種,平均差枚,平均G数,勝率,出率
2026-04-05,https://min-repo.com/3023182/,Lゴブリンスレイヤー,-47,2099,1/6,99.3%
2026-04-05,https://min-repo.com/3023182/,スマスロ サンダーV,-65,5803,3/5,99.6%
2026-04-05,https://min-repo.com/3023182/,L戦国乙女４　戦乱に閃く炯眼の軍師,-100,2109,1/4,98.4%
2026-04-05,https://min-repo.com/3023182/,スマスロ ゴッドイーター リザレクション,-100,3031,1/3,98.8%
2026-04-05,https://min-repo.com/3023182/,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-100,1797,1/3,98%
2026-04-05,https://min-repo.com/3023182/,ミスタージャグラー,-150,4734,2/4,98.9%
2026-04-05,https://min-repo.com/3023182/,吉宗,-150,2840,1/4,98.2%
2026-04-05,https://min-repo.com/3023182/,スマスロ鉄拳6,-150,4115,3/10,98.5%
2026-04-05,https://min-repo.com/3023182/,キングハナハナ-30,-200,3141,1/2,97.8%
2026-04-05,https://min-repo.com/3023182/,沖ドキ！ＧＯＬＤ-30,-200,4150,2/6,98.3%
2026-04-05,https://min-repo.com/3023182/,スマスロ スーパーブラックジャック,-200,4307,1/3,98.3%
2026-04-05,https://min-repo.com/3023182/,アレックス ブライト,-250,3344,1/4,97.5%
2026-04-05,https://min-repo.com/3023182/,バーサスリヴァイズ,-250,4692,1/2,97.9%
2026-04-05,https://min-repo.com/3023182/,スマスロ北斗の拳 転生の章2,-250,4055,9/36,97.5%
2026-04-05,https://min-repo.com/3023182/,スマスロ ハナビ,-250,5425,2/6,98%
2026-04-05,https://min-repo.com/3023182/,機種,平均差枚,平均G数,勝率,出率
2026-04-05,https://min-repo.com/3023182/,スマスロ バイオハザード5,-250,3155,1/3,96.6%
2026-04-05,https://min-repo.com/3023182/,沖ドキ!ゴージャス 30Φ,-250,3068,3/9,96.4%
2026-04-05,https://min-repo.com/3023182/,ファンキージャグラー２ＫＴ,-250,5632,4/12,98%
2026-04-05,https://min-repo.com/3023182/,ジャグラーガールズSS,-250,4629,2/8,97.5%
2026-04-05,https://min-repo.com/3023182/,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,-250,3150,3/11,95.9%
2026-04-05,https://min-repo.com/3023182/,Lパチスロ炎炎ノ消防隊2,-250,4868,6/20,96.8%
2026-04-05,https://min-repo.com/3023182/,沖ドキ！BLACK,-500,3570,9/20,94.8%
2026-04-05,https://min-repo.com/3023182/,Lスマスロ北斗の拳,-500,3928,2/9,95.1%
2026-04-05,https://min-repo.com/3023182/,ゴーゴージャグラー３,-500,5796,5/24,96.5%
2026-04-05,https://min-repo.com/3023182/,L不二子BT,-500,3786,1/4,94.6%
2026-04-05,https://min-repo.com/3023182/,ウルトラミラクルジャグラー,-500,4537,1/5,95.2%
2026-04-05,https://min-repo.com/3023182/,L無職転生～異世界行ったら本気だす～,-500,2956,1/6,92.5%
2026-04-05,https://min-repo.com/3023182/,いざ！番長,-500,3251,1/3,93%
2026-04-05,https://min-repo.com/3023182/,LBパチスロ ヱヴァンゲリヲン～約束の扉～,-500,3581,0/2,93.5%
2026-04-05,https://min-repo.com/3023182/,ハッピージャグラーＶＩＩＩ,-750,5748,0/3,95.5%
2026-04-05,https://min-repo.com/3023182/,機種,平均差枚,平均G数,勝率,出率
2026-04-05,https://min-repo.com/3023182/,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,-750,1544,0/2,82%
2026-04-05,https://min-repo.com/3023182/,L範馬刃牙,-750,3547,1/5,91.9%
2026-04-05,https://min-repo.com/3023182/,スマスロモンキーターンV,-750,5695,4/16,94.7%
2026-04-05,https://min-repo.com/3023182/,スマスロ 甲鉄城のカバネリ 海門決戦,-1000,8084,7/21,95.5%
2026-04-05,https://min-repo.com/3023182/,Lアズールレーン THE ANIMATION,-1000,2716,1/4,85.9%
2026-04-05,https://min-repo.com/3023182/,SHAKE BONUS TRIGGER,-1000,4064,0/4,90.4%
2026-04-05,https://min-repo.com/3023182/,L ToLOVEるダークネス,-2000,2305,0/3,70.1%
2026-04-05,https://min-repo.com/3023182/,スマスロ 攻殻機動隊,-2250,5769,0/5,86.9%
2026-04-05,https://min-repo.com/3023182/,Lパチスロ かぐや様は告らせたい,-3250,4774,0/5,76.9%
2026-04-06,https://min-repo.com/3025409/,いざ！番長,5355,7325,2/3,124.4%
2026-04-06,https://min-repo.com/3025409/,A-SLOT+ ディスクアップ ULTRAREMIX,1713,7263,2/2,107.9%
2026-04-06,https://min-repo.com/3025409/,L範馬刃牙,1639,3095,2/5,117.7%
2026-04-06,https://min-repo.com/3025409/,スマスロ 攻殻機動隊,1528,7720,3/5,106.6%
2026-04-06,https://min-repo.com/3025409/,スマスロ鉄拳6,1236,3119,5/10,113.2%
2026-04-06,https://min-repo.com/3025409/,パチスロ　甲鉄城のカバネリ,1003,8272,3/3,104%
2026-04-06,https://min-repo.com/3025409/,バーサスリヴァイズ,995,5618,2/2,105.9%
2026-04-06,https://min-repo.com/3025409/,吉宗,972,4280,2/4,107.6%
2026-04-06,https://min-repo.com/3025409/,L少女☆歌劇 レヴュースタァライト -The SLOT-,756,3210,2/3,107.9%
2026-04-06,https://min-repo.com/3025409/,Lゴブリンスレイヤー,710,2353,4/6,110.1%
2026-04-06,https://min-repo.com/3025409/,沖ドキ！ＧＯＬＤ-30,594,2236,5/6,108.9%
2026-04-06,https://min-repo.com/3025409/,Lパチスロ革命機ヴァルヴレイヴ2,525,2547,10/20,106.9%
2026-04-06,https://min-repo.com/3025409/,スマスロ モンスターハンターライズ,494,4026,5/6,104.1%
